host_neighbourhood,host_identity_verified,neighbourhood,city,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy
Menlo Park,f,Menlo Park,Menlo Park,95051,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,50,1,15,18,31,49,323,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Sunnyvale,t,Sunnyvale,Sunnyvale,95086,Entire home,Entire home/apt,4,1,2,3,Real Bed,718.1781305,100,50,3,20,0,18,48,323,2,80,7,6,10,8,10,8,moderate
Santa Clara,t,Santa Clara,Santa Clara,95150,Entire guesthouse,Entire home/apt,5,1,2,3,Real Bed,718.1781305,100,50,1,0,22,52,80,355,1,80,10,6,10,10,10,8,strict
Alum Rock,t,San Jose,San Jose,95116,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,200,25,2,20,19,49,79,353,1,100,10,10,10,10,10,10,flexible
Goodyear - Mastic,t,San Jose,San Jose,95110,Entire home,Entire home/apt,4,1,2,2,Real Bed,718.1781305,100,50,1,0,18,48,78,353,2,100,10,10,10,10,10,10,flexible
Alum Rock,t,San Jose,San Jose,95127,Private room in home,Private room,3,1,1,2,Real Bed,718.1781305,100,20,1,15,24,54,84,84,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Fitler Square,t,United States,United States,94087,Entire home,Entire home/apt,6,1,3,3,Real Bed,718.1781305,100,10,1,0,26,56,85,85,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Claremont Hills,t,San Francisco,San Francisco,95037,Entire rental unit,Entire home/apt,6,1,3,3,Real Bed,718.1781305,100,50,3,40,0,0,0,201,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Edenvale,t,San Jose,San Jose,95123,Entire home,Entire home/apt,4,1,2,2,Futon,718.1781305,100,50,1,20,0,0,17,196,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Parkview,t,Sunnyvale,Sunnyvale,95136,Entire townhouse,Entire home/apt,4,1,2,2,Real Bed,718.1781305,100,50,1,0,20,50,80,354,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Lakewood,t,Fremont,Fremont,95051,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,20,1,0,17,47,77,167,1,20,2,8,2,2,8,2,flexible
Lakewood,t,Fremont,Fremont,95051,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,40,2,20,0,22,52,142,2,90,10,9,10,10,10,10,flexible
Lakewood,t,Fremont,Fremont,95054,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,10,23,53,82,82,2,70,8,7,6,10,9,7,moderate
East San Mateo,t,San Jose,San Jose,95112,Entire serviced apartment,Entire home/apt,3,1,1,2,Real Bed,718.1781305,100,50,1,0,19,49,79,156,3,80,8.66,7.34,10,10,8.66,7.34,flexible
Lakewood,t,Fremont,Fremont,95054,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,4,34,63,63,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Alum Rock,t,San Jose,San Jose,95127,Private room in home,Private room,3,1,1,2,Real Bed,718.1781305,100,50,1,0,25,55,85,174,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Atlanta Bird,t,San Jose,San Francisco,95127,Entire home,Entire home/apt,10,1,4,5,Airbed,718.1781305,100,50,1,0,18,48,78,352,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
West Sacramento,f,Santa Clara,West Sacramento,95051,Private room in townhouse,Private room,2,1,1,1,Real Bed,718.1781305,100,25,2,29,9,39,69,343,3,100,10,10,10,10,10,10,strict
Berkeley,t,Berkeley,Berkeley,94043,Private room in condo,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,30,60,90,364,1,100,10,10,10,10,10,10,flexible
Lamanda Park,t,Los Angeles,Los Angeles,95054,Entire home,Entire home/apt,8,1,3,4,Real Bed,718.1781305,95,50,1,0,22,47,77,167,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Wildhorse,t,Los Altos Hills,Los Altos Hills,94022,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,50,1,0,1,30,60,334,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
West Valley,t,West Valley,West Valley,95130,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,150,50,2,0,0,29,59,333,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Midtown,t,United States,United States,94303,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,1,16,46,320,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
San Jose,t,San Jose,San Jose,95050,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,200,85,4,40,30,60,90,364,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Old Palo Alto,t,Old Palo Alto,Old Palo Alto,94301,Private room in villa,Private room,2,1,1,1,Real Bed,718.1781305,100,15,1,10,19,47,77,77,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Cupertino,t,Sunnyvale,Cupertino,94085,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,30,1,10,0,30,60,335,1,100,10,10,10,10,10,10,strict
Old Mountain View,t,Mountain View,Mountain View,94041,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,2,20,0,0,0,8,1,100,10,10,10,10,10,10,strict
Alum Rock,t,San Jose,San Jose,95127,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,23,53,83,172,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Orange,t,Palo Alto,San Francisco,94306,Room in boutique hotel,Private room,4,1,1,2,Real Bed,718.1781305,200,50,4,20,4,34,64,339,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Orange,t,Palo Alto,San Francisco,94306,Room in boutique hotel,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,4,34,64,339,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Orange,t,Palo Alto,San Francisco,94306,Room in boutique hotel,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,4,34,64,339,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Orange,t,Palo Alto,San Francisco,94036,Room in boutique hotel,Private room,2,1,1,1,Real Bed,718.1781305,150,75,3,10,4,34,64,339,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Palo Alto,t,Mountain View,Mountain View,94039,Entire home,Entire home/apt,4,1,2,2,Real Bed,718.1781305,100,10,2,20,18,48,78,108,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Valley View - Reed,t,Mountain View,Mountain View,95051,Entire home,Entire home/apt,6,1,3,3,Real Bed,718.1781305,100,29,1,20,3,27,57,332,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Willow Glen,t,San Jose,Willow Glen,95125,Entire home,Entire home/apt,6,1,2,3,Real Bed,718.1781305,100,50,2,10,29,59,88,88,1,100,10,10,10,10,10,8,strict
Downtown,t,San Jose,San Jose,95112,Entire townhouse,Entire home/apt,4,1,2,3,Real Bed,718.1781305,100,50,1,0,19,45,75,77,2,100,10,10,10,10,10,10,flexible
Ruskin,t,San Jose,San Jose,95132,Private room in home,Private room,6,1,1,1,Real Bed,718.1781305,100,50,1,0,30,60,90,364,1,100,6,8,6,10,10,10,flexible
West Valley,t,Santa Clara,West Valley,95051,Entire guesthouse,Entire home/apt,4,1,1,2,Real Bed,718.1781305,100,25,2,0,0,17,47,322,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Northside,f,San Jose,Northside,95112,Entire guest suite,Entire home/apt,3,1,1,2,Real Bed,718.1781305,95,50,1,0,14,28,57,318,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Alum Rock,t,Alum Rock,Alum Rock,95133,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,18,48,78,168,1,100,10,10,10,10,10,10,flexible
College Terrace,t,College Terrace,College Terrace,94036,Entire home,Entire home/apt,8,1,2,4,Real Bed,718.1781305,100,50,1,30,19,49,79,354,3,100,10,10,10,10,10,10,strict
Sunnyvale West,t,Sunnyvale,Sunnyvale West,94086,Entire rental unit,Entire home/apt,2,1,1,1,Real Bed,718.1781305,150,60,2,10,14,30,49,49,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Charleston Meadow,f,Palo Alto,Palo Alto,94306,Entire home,Entire home/apt,3,1,3,2,Real Bed,718.1781305,300,50,1,0,27,57,87,98,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Salyer,t,Salyer,Salyer,95116,Entire cabin,Entire home/apt,4,1,2,2,Real Bed,718.1781305,100,15,1,13,1,31,61,335,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Morse Park,t,Morse Park,Morse Park,95121,Entire home,Entire home/apt,8,1,4,5,Real Bed,718.1781305,100,50,1,0,27,57,82,356,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
North Whisman,t,Mountain View,Mountain View,94043,Entire rental unit,Entire home/apt,2,1,1,1,Real Bed,718.1781305,100,75,1,0,22,52,82,357,1,100,10,10,10,10,10,10,flexible
North Whisman,t,Mountain View,Mountain View,94025,Entire rental unit,Entire home/apt,2,1,1,1,Real Bed,718.1781305,100,10,1,15,11,13,43,318,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
South San Jose,t,San Jose,San Jose,95125,Entire home,Entire home/apt,8,1,3,3,Real Bed,718.1781305,100,50,1,0,25,55,85,360,1,100,10,10,10,10,10,10,moderate
Edenvale,t,San Jose,San Jose,95123,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,50,1,0,30,60,89,89,1,100,10,8,10,10,8,10,flexible
Canoas West,t,San Francisco,San Francisco,95123,Private room in villa,Private room,1,1,1,1,Real Bed,718.1781305,1000,50,1,0,8,38,68,157,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Valley View - Reed,t,Mountain View,Mountain View,95050,Entire home,Entire home/apt,6,1,3,3,Real Bed,718.1781305,100,40,1,10,18,48,78,353,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Santa Clara,t,Santa Clara,Santa Clara,95051,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,40,1,0,0,23,53,327,2,100,10,10,10,10,10,10,strict
Valley View - Reed,t,Mountain View,Mountain View,95125,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,5,11,41,71,345,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Valley View - Reed,t,Mountain View,Mountain View,95125,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,30,60,90,364,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Valley View - Reed,t,Mountain View,Mountain View,95125,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,10,1,5,19,49,79,353,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Old Mountain View,t,Mountain View,Mountain View,94041,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,250,50,2,50,0,0,14,14,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Edenvale,f,Edenvale,Edenvale,95119,Entire rental unit,Entire home/apt,2,1,1,1,Futon,718.1781305,200,25,1,40,17,47,77,351,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Alum Rock,t,Alum Rock,Alum Rock,95133,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,5,35,65,155,1,100,10,10,10,10,10,10,flexible
West Valley,t,San Jose,San Jose,95117,Entire condo,Entire home/apt,3,1,1,1,Real Bed,718.1781305,300,90,2,25,18,48,78,353,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Palo Alto,f,Palo Alto,Palo Alto,94306,Entire guesthouse,Entire home/apt,1,1,1,1,Real Bed,718.1781305,100,5,1,22,24,54,84,173,1,100,10,10,10,10,10,10,strict
Willow Glen,t,San Jose,Willow Glen,95125,Entire guest suite,Entire home/apt,2,1,1,1,Real Bed,718.1781305,100,50,1,0,12,40,70,344,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Cory,f,Cory,Cory,95128,Entire home,Entire home/apt,10,1,3,3,Real Bed,718.1781305,100,50,2,25,27,57,87,361,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Alum Rock,t,Mount Hamilton,Mount Hamilton,95127,Entire rental unit,Entire home/apt,2,1,1,1,Real Bed,718.1781305,100,85,2,18,30,60,90,364,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Sunnyvale,t,San Francisco,San Francisco,95032,Entire home,Entire home/apt,10,1,5,5,Real Bed,718.1781305,100,12,1,0,30,60,90,365,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
San Jose,t,San Jose,San Jose,95035,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,35,1,30,18,48,78,352,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Mitty,t,Mitty,Mitty,95129,Shared room in home,Shared room,1,1,1,1,Real Bed,290,300,55,1,10,2,32,61,61,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Civic Center,t,Mountain View,Mountain View,94807,Entire rental unit,Entire home/apt,1,1,1,1,Real Bed,718.1781305,100,15,2,10,0,10,40,315,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Central San Jose,t,Central San Jose,Central San Jose,95192,Entire rental unit,Entire home/apt,10,1,3,3,Real Bed,718.1781305,500,50,1,8,19,42,71,71,2,100,10,10,10,10,10,10,strict
Edenvale,t,San Jose,San Jose,95123,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,15,1,10,30,60,89,89,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Cambridge,t,Palo Alto,New York,94301,Entire rental unit,Entire home/apt,2,1,1,1,Real Bed,718.1781305,95,30,1,0,0,30,60,335,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Cambridge,t,Palo Alto,New York,94301,Entire rental unit,Entire home/apt,2,1,1,1,Real Bed,718.1781305,100,50,1,15,6,6,6,228,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Heritage District,t,Heritage District,Heritage District,94086,Private room in rental unit,Private room,2,1,1,1,Real Bed,718.1781305,200,50,2,25,30,60,87,87,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Lakewood,t,Fremont,Fremont,95192,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,42,1,25,0,16,46,136,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Lakewood,t,Fremont,Fremont,95129,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,28,58,88,177,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Lakewood,t,Fremont,Fremont,95133,Private room in townhouse,Private room,2,1,1,1,Real Bed,718.1781305,100,50,1,0,0,3,32,122,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Lakewood,t,Fremont,Fremont,95133,Private room in townhouse,Private room,2,1,1,1,Real Bed,718.1781305,1000,50,1,0,30,60,90,180,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Lakewood,t,Fremont,Fremont,95051,Private room in home,Private room,4,1,1,2,Real Bed,718.1781305,100,50,1,0,0,2,32,121,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Willow Glen,t,San Jose,San Jose,95125,Private room in home,Private room,2,1,2,2,Real Bed,718.1781305,100,15,1,5,10,31,55,324,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Berryessa,t,San Jose,San Jose,95132,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,10,1,20,30,60,90,364,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Willow Glen,t,San Jose,San Jose,95124,Bus,Entire home/apt,2,1,1,1,Real Bed,718.1781305,100,50,1,0,30,60,90,364,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Lakewood,t,Fremont,Fremont,95112,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,35,1,0,8,38,68,158,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Northside,t,San Jose,San Jose,95112,Entire guesthouse,Entire home/apt,4,1,2,2,Real Bed,718.1781305,500,75,2,15,20,50,78,353,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Centerville,t,Fremont,Fremont,95129,Private room in guest suite,Private room,3,1,2,2,Real Bed,718.1781305,100,50,1,50,26,56,86,360,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Broadway - Palmhaven,t,San Jose,San Jose,95128,Entire home,Entire home/apt,16,1,4,9,Real Bed,718.1781305,100,50,2,20,5,5,5,235,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Lakewood,t,Fremont,Fremont,95112,Entire home,Entire home/apt,4,1,2,2,Real Bed,718.1781305,98,22,1,11,2,28,58,147,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Sunnyvale West,t,Sunnyvale,Sunnyvale,94087,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,35,1,0,0,2,32,306,1,100,10,10,10,10,10,10,moderate
University South,f,University South,University South,94301,Private room in condo,Private room,2,1,1,2,Real Bed,718.1781305,100,10,2,12,19,19,19,29,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Flickinger North,t,Flickinger North,Flickinger North,95131,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,50,1,0,27,40,48,48,1,100,10,10,10,10,10,10,flexible
Santa Clara,t,Santa Clara,Santa Clara,95051,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,100,30,1,33,0,13,43,317,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
Cory,t,San Jose,San Jose,95112,Entire home,Entire home/apt,10,1,4,4,Real Bed,718.1781305,100,50,1,0,25,55,85,356,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Cory,t,San Jose,San Jose,95112,Entire condo,Entire home/apt,4,1,2,3,Real Bed,0,100,20,1,30,27,57,87,361,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
North San Jose,t,San Jose,San Jose,95134,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,25,1,10,30,60,90,364,1,100,10,10,10,10,10,10,flexible
Great Oaks,t,San Jose,San Jose,95111,Entire townhouse,Entire home/apt,5,1,2,3,Real Bed,718.1781305,100,49,3,15,2,28,41,41,2,100,10,10,10,10,10,10,moderate
Flickinger North,t,Flickinger North,Flickinger North,95131,Private room in home,Private room,2,1,1,1,Real Bed,718.1781305,150,50,1,20,27,57,86,86,1,100,10,10,10,10,10,10,flexible
Flickinger North,t,Flickinger North,Flickinger North,95131,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,100,75,1,0,19,49,78,78,1,100,10,10,10,10,10,10,strict
Milpitas,t,Milpitas,Milpitas,95035,Camper/RV,Entire home/apt,2,1,1,1,Real Bed,718.1781305,100,50,2,30,30,60,90,179,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Flickinger North,t,Flickinger North,Flickinger North,95131,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,200,55,1,0,28,58,87,87,1,100,10,8,10,10,10,10,flexible
South San Jose,t,San Jose,San Jose,95136,Private room in townhouse,Private room,1,1,1,1,Real Bed,718.1781305,100,50,1,0,23,31,40,308,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,moderate
Flickinger North,t,Flickinger North,Flickinger North,95131,Private room in home,Private room,1,1,1,1,Real Bed,718.1781305,200,25,2,0,1,14,43,43,1,100,10,10,10,10,10,10,strict
North Whisman,t,Mountain View,Mountain View,94043,Entire rental unit,Entire home/apt,4,1,2,2,Real Bed,718.1781305,500,80,1,25,12,39,69,343,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,flexible
Sunnyvale,t,San Francisco,San Francisco,94043,Entire serviced apartment,Entire home/apt,4,1,2,2,Real Bed,718.1781305,100,50,1,0,30,60,90,365,0,94.47391218,9.586622384,9.451392914,9.734233944,9.665780998,9.627646466,9.363877592,strict
